call_id,source_system,call_timestamp,wait_time_sec,resolution_status,agent_id,caller_intent
CALL-000264,Legacy_Oracle,03/25/2025 03:35:00,581.46,Resolved,AGT-874,Pharmacy
CALL-000265,Cloud_Modern_Connect,2025-10-10T13:29:00,20.57,Resolved,AGT-217,Benefits
CALL-000266,Cloud_Modern_Connect,2025-06-06T08:40:00,151.92,Resolved,AGT-781,General Inquiry
CALL-000267,Cloud_Modern_Connect,2025-06-11T12:41:00,219.54,Resolved,AGT-763,Mental Health
CALL-000268,Cloud_Modern_Connect,2025-04-24T04:22:00,56.38,Resolved,AGT-341,Benefits
CALL-000269,Legacy_Oracle,06/21/2025 00:02:00,534.63,Resolved,AGT-760,Benefits
CALL-000270,Legacy_Oracle,02/17/2025 11:48:00,420.99,Resolved,AGT-259,Mental Health
CALL-000271,Legacy_Oracle,04/20/2025 22:05:00,416.01,Resolved,AGT-869,General Inquiry
CALL-000272,Legacy_Oracle,08/16/2025 06:12:00,437.92,Resolved,AGT-736,Mental Health
CALL-000273,Cloud_Modern_Connect,2025-05-15T09:10:00,123.2,Escalated,AGT-679,Pharmacy
CALL-000274,Legacy_Avaya,01/22/2025 12:47:00,237.08,Resolved,AGT-843,Benefits
CALL-000275,Cloud_Modern_Connect,2025-07-13T11:20:00,36.67,Resolved,AGT-660,General Inquiry
CALL-000276,Legacy_Oracle,07/09/2025 12:20:00,134.97,Resolved,AGT-875,Pharmacy
CALL-000277,Cloud_Modern_Connect,2025-12-13T20:59:00,54.4,Resolved,AGT-937,Pharmacy
CALL-000278,Cloud_Modern_Connect,2025-12-22T09:38:00,81.15,Resolved,AGT-647,Benefits
CALL-000279,Legacy_Oracle,07/09/2025 08:30:00,477.42,Resolved,AGT-717,Pharmacy
CALL-000280,Legacy_Avaya,03/28/2025 19:02:00,478.08,Resolved,AGT-747,General Inquiry
CALL-000281,Legacy_Avaya,03/10/2025 10:20:00,159.91,,AGT-729,Benefits
CALL-000282,Cloud_Modern_Connect,2025-05-15T13:43:00,302.26,Escalated,AGT-248,General Inquiry
CALL-000283,Cloud_Modern_Connect,2025-02-09T01:53:00,136.68,Resolved,AGT-599,Pharmacy
CALL-000284,Legacy_Oracle,07/06/2025 01:26:00,231.56,Resolved,AGT-440,Pharmacy
CALL-000285,Cloud_Modern_Connect,2025-09-30T07:36:00,128.32,Escalated,AGT-801,Mental Health
CALL-000286,Cloud_Modern_Connect,2025-05-17T03:29:00,179.78,,AGT-200,General Inquiry
CALL-000287,Legacy_Oracle,07/19/2025 12:33:00,413.98,Resolved,AGT-769,Pharmacy
CALL-000288,Cloud_Modern_Connect,2025-07-24T02:14:00,102.44,Resolved,AGT-504,Mental Health
CALL-000289,Legacy_Oracle,05/22/2025 15:41:00,587.81,Resolved,AGT-636,Pharmacy
CALL-000290,Legacy_Oracle,01/21/2025 19:44:00,561.38,Resolved,AGT-209,General Inquiry
CALL-000291,Cloud_Modern_Connect,2025-04-12T05:48:00,123.91,Resolved,AGT-581,General Inquiry
CALL-000292,Legacy_Avaya,01/13/2025 01:07:00,167.58,,AGT-111,General Inquiry
CALL-000293,Legacy_Oracle,06/06/2025 12:11:00,255.91,Resolved,AGT-757,Benefits
CALL-000294,Legacy_Oracle,09/21/2025 13:51:00,208.02,Resolved,AGT-159,Mental Health
CALL-000295,Legacy_Oracle,07/29/2025 18:26:00,382.22,Resolved,AGT-444,Pharmacy
CALL-000296,Legacy_Avaya,11/04/2025 16:17:00,128.89,Resolved,AGT-556,Mental Health
CALL-000297,Legacy_Oracle,05/21/2025 07:36:00,491.35,Resolved,AGT-362,General Inquiry
CALL-000298,Cloud_Modern_Connect,2025-12-09T11:18:00,91.31,Resolved,AGT-479,General Inquiry
CALL-000299,Legacy_Oracle,12/11/2025 11:17:00,313.04,Resolved,AGT-727,Mental Health
CALL-000300,Legacy_Avaya,05/07/2025 13:48:00,277.12,Resolved,AGT-625,Mental Health
CALL-000301,Cloud_Modern_Connect,2025-02-23T00:53:00,83.04,Resolved,AGT-570,Pharmacy
CALL-000302,Legacy_Oracle,06/04/2025 05:24:00,207.6,Resolved,AGT-341,Benefits
CALL-000303,Cloud_Modern_Connect,2025-03-11T22:09:00,38.87,Resolved,AGT-564,Mental Health
CALL-000304,Legacy_Avaya,10/08/2025 10:50:00,327.19,Escalated,AGT-282,Benefits
CALL-000305,Legacy_Avaya,07/28/2025 01:51:00,468.68,Resolved,AGT-844,Benefits
CALL-000306,Legacy_Avaya,06/28/2025 03:53:00,492.51,Dropped,AGT-204,General Inquiry
CALL-000307,Cloud_Modern_Connect,2025-05-16T21:53:00,20.24,Resolved,AGT-331,Benefits
CALL-000308,Cloud_Modern_Connect,2025-09-28T17:58:00,71.69,Dropped,AGT-299,Benefits
CALL-000309,Cloud_Modern_Connect,2025-01-05T22:19:00,200.52,,AGT-186,Benefits
CALL-000310,Legacy_Oracle,08/13/2025 08:24:00,473.1,Resolved,AGT-534,General Inquiry
CALL-000311,Legacy_Oracle,04/13/2025 12:03:00,468.75,Resolved,AGT-465,General Inquiry
CALL-000312,Legacy_Avaya,11/10/2025 06:42:00,187.05,Resolved,AGT-449,Pharmacy
CALL-000313,Cloud_Modern_Connect,2025-10-20T16:46:00,90.23,,AGT-322,General Inquiry
CALL-000314,Cloud_Modern_Connect,2025-11-06T06:57:00,47.02,,AGT-218,Pharmacy
CALL-000315,Cloud_Modern_Connect,2025-10-18T14:03:00,46.13,Resolved,AGT-880,Benefits
CALL-000316,Cloud_Modern_Connect,2025-02-18T06:39:00,147.76,Resolved,AGT-501,Mental Health
CALL-000317,Legacy_Oracle,02/18/2025 16:39:00,316.04,Resolved,AGT-725,Pharmacy
CALL-000318,Legacy_Avaya,10/10/2025 23:47:00,160.75,Resolved,AGT-785,Benefits
CALL-000319,Cloud_Modern_Connect,2025-02-24T00:34:00,208.21,Resolved,AGT-138,Benefits
CALL-000320,Legacy_Avaya,08/01/2025 13:34:00,226.12,Escalated,AGT-760,Pharmacy
CALL-000321,Cloud_Modern_Connect,2025-08-28T09:10:00,214.88,Resolved,AGT-880,Pharmacy
CALL-000322,Legacy_Oracle,08/09/2025 17:55:00,508.89,Resolved,AGT-506,General Inquiry
CALL-000323,Legacy_Avaya,09/15/2025 14:45:00,371.12,Resolved,AGT-795,Mental Health
CALL-000324,Legacy_Avaya,08/29/2025 08:50:00,175.78,Resolved,AGT-207,Mental Health
CALL-000325,Cloud_Modern_Connect,2025-06-11T21:03:00,49.98,Escalated,AGT-614,Benefits
CALL-000326,Legacy_Avaya,11/13/2025 18:42:00,300.75,Escalated,AGT-590,Benefits
CALL-000327,Cloud_Modern_Connect,2025-02-25T15:02:00,273.69,Resolved,AGT-697,Pharmacy
CALL-000328,Cloud_Modern_Connect,2025-05-16T01:49:00,192.54,,AGT-476,General Inquiry
CALL-000329,Legacy_Avaya,11/07/2025 19:17:00,538.33,,AGT-231,Mental Health
CALL-000330,Legacy_Avaya,03/21/2025 19:14:00,168.91,Resolved,AGT-921,General Inquiry
CALL-000331,Legacy_Oracle,02/25/2025 14:33:00,409.79,Resolved,AGT-156,Benefits
CALL-000332,Legacy_Oracle,07/21/2025 07:50:00,537.13,Resolved,AGT-614,General Inquiry
CALL-000333,Legacy_Oracle,10/17/2025 04:41:00,380.74,Resolved,AGT-865,General Inquiry
CALL-000334,Cloud_Modern_Connect,2025-06-21T01:53:00,78.1,Resolved,AGT-310,Pharmacy
CALL-000335,Cloud_Modern_Connect,2025-08-14T11:23:00,105.17,Escalated,AGT-967,General Inquiry
CALL-000336,Cloud_Modern_Connect,2025-07-05T20:13:00,54.12,Resolved,AGT-862,General Inquiry
CALL-000337,Cloud_Modern_Connect,2025-06-18T11:54:00,13.9,Resolved,AGT-260,Benefits
CALL-000338,Cloud_Modern_Connect,2025-08-05T15:15:00,75.29,Escalated,AGT-174,Mental Health
CALL-000339,Cloud_Modern_Connect,2025-06-15T13:24:00,121.67,Resolved,AGT-149,Mental Health
CALL-000340,Legacy_Oracle,03/07/2025 03:28:00,392.91,Resolved,AGT-809,Benefits
CALL-000341,Cloud_Modern_Connect,2025-11-28T18:26:00,203.25,Resolved,AGT-148,Benefits
CALL-000342,Legacy_Avaya,06/25/2025 02:44:00,453.01,Resolved,AGT-737,Mental Health
CALL-000343,Cloud_Modern_Connect,2025-09-05T21:52:00,85.65,Resolved,AGT-908,Pharmacy
CALL-000344,Legacy_Oracle,01/06/2025 05:31:00,167.68,Escalated,AGT-763,Benefits
CALL-000345,Cloud_Modern_Connect,2025-11-26T04:13:00,185.56,Resolved,AGT-717,Benefits
CALL-000346,Cloud_Modern_Connect,2025-03-08T16:44:00,55.37,Resolved,AGT-949,Pharmacy
CALL-000347,Cloud_Modern_Connect,2025-01-12T20:33:00,16.17,Resolved,AGT-859,Mental Health
CALL-000348,Cloud_Modern_Connect,2025-11-23T20:30:00,39.69,Resolved,AGT-765,General Inquiry
CALL-000349,Cloud_Modern_Connect,2025-11-19T08:24:00,135.08,Escalated,AGT-404,Mental Health
CALL-000350,Legacy_Avaya,02/13/2025 06:12:00,404.26,Resolved,AGT-524,Benefits
CALL-000351,Legacy_Oracle,03/05/2025 04:46:00,225.48,Dropped,AGT-388,Benefits
CALL-000352,Cloud_Modern_Connect,2025-12-08T17:32:00,99.64,Escalated,AGT-780,Mental Health
CALL-000353,Cloud_Modern_Connect,2025-08-31T03:28:00,28.04,Resolved,AGT-616,Pharmacy
CALL-000354,Cloud_Modern_Connect,2025-03-19T13:12:00,149.1,Resolved,AGT-979,Mental Health
CALL-000355,Cloud_Modern_Connect,2025-03-06T18:29:00,192.45,Resolved,AGT-710,General Inquiry
CALL-000356,Cloud_Modern_Connect,2025-08-15T09:42:00,55.55,Resolved,AGT-167,Pharmacy
CALL-000357,Cloud_Modern_Connect,2025-05-22T01:27:00,130.34,Resolved,AGT-480,Benefits
CALL-000358,Cloud_Modern_Connect,2025-04-29T18:33:00,48.15,Resolved,AGT-859,Pharmacy
CALL-000359,Legacy_Avaya,11/05/2025 07:05:00,348.91,Resolved,AGT-535,Mental Health
CALL-000360,Cloud_Modern_Connect,2025-05-26T21:37:00,90.47,Resolved,AGT-107,General Inquiry
CALL-000361,Legacy_Avaya,08/11/2025 04:52:00,417.29,Escalated,AGT-658,Mental Health
CALL-000362,Cloud_Modern_Connect,2025-07-28T10:15:00,46.28,Resolved,AGT-553,General Inquiry
CALL-000363,Legacy_Oracle,01/05/2025 12:50:00,281.55,Dropped,AGT-974,General Inquiry
CALL-000364,Cloud_Modern_Connect,2025-11-29T04:16:00,92.89,Escalated,AGT-712,General Inquiry
CALL-000365,Cloud_Modern_Connect,2025-10-02T20:47:00,77.07,Escalated,AGT-986,General Inquiry
CALL-000366,Cloud_Modern_Connect,2025-01-23T02:52:00,38.22,Resolved,AGT-346,General Inquiry
CALL-000367,Legacy_Oracle,02/08/2025 11:46:00,363.7,Escalated,AGT-765,Pharmacy
CALL-000368,Legacy_Avaya,07/24/2025 22:58:00,193.71,Dropped,AGT-471,Pharmacy
CALL-000369,Cloud_Modern_Connect,2025-04-23T12:02:00,136.98,,AGT-549,Mental Health
CALL-000370,Cloud_Modern_Connect,2025-10-14T04:24:00,93.1,Resolved,AGT-376,General Inquiry
CALL-000371,Cloud_Modern_Connect,2025-06-03T17:33:00,7.49,Resolved,AGT-645,Benefits
CALL-000372,Cloud_Modern_Connect,2025-10-21T05:05:00,171.58,Resolved,AGT-936,General Inquiry
CALL-000373,Legacy_Avaya,10/29/2025 08:14:00,226.99,Resolved,AGT-992,General Inquiry
CALL-000374,Legacy_Oracle,05/23/2025 20:55:00,101.91,Resolved,AGT-553,Benefits
CALL-000375,Cloud_Modern_Connect,2025-05-10T10:08:00,232.39,Resolved,AGT-290,Mental Health
CALL-000376,Cloud_Modern_Connect,2025-03-20T07:42:00,202.72,Dropped,AGT-650,Benefits
CALL-000377,Cloud_Modern_Connect,2025-04-09T06:41:00,28.75,Dropped,AGT-318,Mental Health
CALL-000378,Legacy_Oracle,11/27/2025 21:53:00,323.53,Resolved,AGT-711,Benefits
CALL-000379,Cloud_Modern_Connect,2025-03-29T20:18:00,239.33,Resolved,AGT-523,General Inquiry
CALL-000380,Legacy_Oracle,01/24/2025 23:18:00,163.73,Escalated,AGT-721,Mental Health
CALL-000381,Cloud_Modern_Connect,2025-10-16T04:34:00,73.53,Resolved,AGT-426,Pharmacy
CALL-000382,Cloud_Modern_Connect,2025-07-09T16:26:00,150.9,Resolved,AGT-219,Pharmacy
CALL-000383,Legacy_Oracle,10/23/2025 01:11:00,231.66,Resolved,AGT-772,General Inquiry
CALL-000384,Legacy_Avaya,08/03/2025 11:57:00,399.18,Resolved,AGT-433,Pharmacy
CALL-000385,Cloud_Modern_Connect,2025-04-24T18:34:00,392.14,Dropped,AGT-972,Benefits
CALL-000386,Cloud_Modern_Connect,2025-02-13T19:35:00,168.34,Resolved,AGT-675,Pharmacy
CALL-000387,Cloud_Modern_Connect,2025-11-25T00:47:00,57.66,Resolved,AGT-300,Benefits
CALL-000388,Legacy_Oracle,08/05/2025 16:23:00,577.91,Resolved,AGT-442,Mental Health
CALL-000389,Legacy_Oracle,04/06/2025 14:13:00,317.3,Escalated,AGT-972,Mental Health
CALL-000390,Cloud_Modern_Connect,2025-03-03T13:48:00,257.01,Resolved,AGT-447,General Inquiry
CALL-000391,Legacy_Oracle,12/19/2025 15:40:00,585.38,Resolved,AGT-261,Mental Health
CALL-000392,Cloud_Modern_Connect,2025-07-31T06:14:00,80.41,Dropped,AGT-821,Benefits
CALL-000393,Legacy_Oracle,07/22/2025 03:17:00,122.82,Resolved,AGT-479,Pharmacy
CALL-000394,Cloud_Modern_Connect,2025-05-24T17:00:00,404.2,Resolved,AGT-951,General Inquiry
CALL-000395,Cloud_Modern_Connect,2025-10-13T08:45:00,65.67,Escalated,AGT-503,General Inquiry
CALL-000396,Legacy_Avaya,10/12/2025 16:20:00,319.27,Resolved,AGT-717,Mental Health
CALL-000397,Legacy_Oracle,05/07/2025 09:44:00,508.34,Resolved,AGT-628,General Inquiry
CALL-000398,Cloud_Modern_Connect,2025-09-19T15:02:00,69.9,Resolved,AGT-432,Mental Health
CALL-000399,Legacy_Avaya,05/14/2025 16:32:00,294.94,Escalated,AGT-683,General Inquiry
CALL-000400,Cloud_Modern_Connect,2025-12-14T19:24:00,105.46,Resolved,AGT-400,Pharmacy
CALL-000401,Cloud_Modern_Connect,2025-10-27T00:39:00,176.86,Dropped,AGT-757,Pharmacy
CALL-000402,Cloud_Modern_Connect,2025-07-04T15:28:00,147.45,Resolved,AGT-758,Mental Health
CALL-000403,Legacy_Avaya,10/31/2025 21:45:00,260.54,Escalated,AGT-869,Mental Health
CALL-000404,Cloud_Modern_Connect,2025-11-05T22:25:00,119.1,Resolved,AGT-812,Benefits
CALL-000405,Legacy_Oracle,10/14/2025 15:15:00,418.94,Escalated,AGT-704,Pharmacy
CALL-000406,Cloud_Modern_Connect,2025-06-05T23:25:00,188.77,Resolved,AGT-367,Mental Health
CALL-000407,Legacy_Avaya,06/03/2025 10:52:00,299.68,Dropped,AGT-673,Benefits
CALL-000408,Legacy_Oracle,06/14/2025 04:40:00,464.59,Resolved,AGT-895,Benefits
CALL-000409,Cloud_Modern_Connect,2025-09-24T05:55:00,33.11,Escalated,AGT-287,General Inquiry
CALL-000410,Cloud_Modern_Connect,2025-08-08T18:16:00,189.43,Resolved,AGT-659,General Inquiry
CALL-000411,Legacy_Avaya,08/17/2025 08:21:00,452.79,Resolved,AGT-778,Pharmacy
CALL-000412,Legacy_Oracle,11/23/2025 08:04:00,422.87,Resolved,AGT-932,Benefits
CALL-000413,Cloud_Modern_Connect,2025-06-20T10:04:00,6.09,Resolved,AGT-574,Pharmacy
CALL-000414,Cloud_Modern_Connect,2025-12-20T23:33:00,128.21,Resolved,AGT-787,General Inquiry
CALL-000415,Cloud_Modern_Connect,2025-12-19T08:05:00,329.7,Resolved,AGT-475,General Inquiry
CALL-000416,Cloud_Modern_Connect,2025-05-20T18:20:00,68.31,Resolved,AGT-462,General Inquiry
CALL-000417,Legacy_Avaya,11/25/2025 09:30:00,173.53,Resolved,AGT-584,Pharmacy
CALL-000418,Legacy_Oracle,11/19/2025 23:05:00,287.4,Resolved,AGT-745,General Inquiry
CALL-000419,Cloud_Modern_Connect,2025-07-19T15:56:00,21.87,Resolved,AGT-264,Benefits
CALL-000420,Cloud_Modern_Connect,2025-08-31T08:20:00,23.4,Resolved,AGT-653,Pharmacy
CALL-000421,Legacy_Avaya,05/11/2025 12:34:00,188.59,Resolved,AGT-482,General Inquiry
CALL-000422,Legacy_Oracle,12/31/2025 04:26:00,378.85,Resolved,AGT-703,Mental Health
CALL-000423,Legacy_Oracle,02/10/2025 14:38:00,508.38,Resolved,AGT-608,Benefits
CALL-000424,Cloud_Modern_Connect,2025-12-09T19:51:00,207.3,Escalated,AGT-619,General Inquiry
CALL-000425,Cloud_Modern_Connect,2025-06-16T12:19:00,58.47,Resolved,AGT-190,Benefits
CALL-000426,Cloud_Modern_Connect,2025-10-14T16:11:00,56.11,Resolved,AGT-623,Pharmacy
CALL-000427,Legacy_Oracle,03/28/2025 20:34:00,356.45,Resolved,AGT-919,General Inquiry
CALL-000428,Legacy_Avaya,09/13/2025 19:37:00,345.71,Resolved,AGT-315,Mental Health
CALL-000429,Legacy_Avaya,05/15/2025 04:26:00,559.37,Resolved,AGT-564,Mental Health
CALL-000430,Cloud_Modern_Connect,2025-12-05T13:05:00,105.98,Resolved,AGT-850,General Inquiry
CALL-000431,Cloud_Modern_Connect,2025-04-15T13:35:00,39.84,Resolved,AGT-936,Benefits
CALL-000432,Cloud_Modern_Connect,2025-05-07T08:28:00,50.22,Resolved,AGT-579,Pharmacy
CALL-000433,Cloud_Modern_Connect,2025-06-01T05:30:00,106.24,Resolved,AGT-303,Pharmacy
CALL-000434,Legacy_Avaya,02/04/2025 14:47:00,364.29,Escalated,AGT-262,Mental Health
CALL-000435,Legacy_Oracle,02/28/2025 20:41:00,514.23,Resolved,AGT-746,Mental Health
CALL-000436,Cloud_Modern_Connect,2025-10-07T20:20:00,209.1,Resolved,AGT-843,General Inquiry
CALL-000437,Cloud_Modern_Connect,2025-10-06T03:11:00,114.65,Resolved,AGT-634,Benefits
CALL-000438,Cloud_Modern_Connect,2025-07-02T00:13:00,111.68,Resolved,AGT-457,Mental Health
CALL-000439,Legacy_Avaya,01/30/2025 01:49:00,504.12,Dropped,AGT-389,Benefits
CALL-000440,Cloud_Modern_Connect,2025-12-11T23:22:00,133.41,Escalated,AGT-479,General Inquiry
CALL-000441,Legacy_Avaya,05/04/2025 00:44:00,433.43,Resolved,AGT-389,Mental Health
CALL-000442,Legacy_Avaya,04/14/2025 06:14:00,564.61,Resolved,AGT-126,Pharmacy
CALL-000443,Legacy_Avaya,12/20/2025 19:32:00,521.12,Resolved,AGT-769,Benefits
CALL-000444,Legacy_Oracle,03/26/2025 21:38:00,278.91,Resolved,AGT-825,Mental Health
CALL-000445,Cloud_Modern_Connect,2025-09-24T17:13:00,174.85,Resolved,AGT-663,General Inquiry
CALL-000446,Cloud_Modern_Connect,2025-04-24T04:33:00,180.59,Resolved,AGT-802,General Inquiry
CALL-000447,Legacy_Oracle,08/22/2025 23:07:00,348.35,Resolved,AGT-949,General Inquiry
CALL-000448,Cloud_Modern_Connect,2025-07-06T22:00:00,149.9,Resolved,AGT-340,Pharmacy
CALL-000449,Cloud_Modern_Connect,2025-05-19T17:35:00,185.41,Resolved,AGT-489,Benefits
CALL-000450,Cloud_Modern_Connect,2025-11-19T05:48:00,117.08,Escalated,AGT-718,Mental Health
CALL-000451,Cloud_Modern_Connect,2025-10-05T02:09:00,202.56,Resolved,AGT-276,Pharmacy
CALL-000452,Legacy_Avaya,09/30/2025 02:58:00,144.64,Resolved,AGT-317,Benefits
CALL-000453,Legacy_Avaya,02/01/2025 02:00:00,451.93,Resolved,AGT-122,Benefits
CALL-000454,Cloud_Modern_Connect,2025-12-22T05:11:00,56.9,,AGT-530,Benefits
CALL-000455,Legacy_Avaya,07/13/2025 07:15:00,490.91,Resolved,AGT-909,Benefits
CALL-000456,Legacy_Avaya,02/07/2025 21:35:00,292.56,Dropped,AGT-454,Mental Health
CALL-000457,Legacy_Oracle,06/13/2025 12:29:00,485.39,Resolved,AGT-554,Benefits
CALL-000458,Legacy_Oracle,07/21/2025 01:08:00,511.09,Dropped,AGT-627,Benefits
CALL-000459,Cloud_Modern_Connect,2025-12-06T12:26:00,179.91,Escalated,AGT-848,Pharmacy
CALL-000460,Legacy_Avaya,03/26/2025 19:18:00,162.86,Escalated,AGT-425,General Inquiry
CALL-000461,Legacy_Oracle,07/13/2025 19:07:00,456.6,Resolved,AGT-455,Benefits
CALL-000462,Legacy_Avaya,11/25/2025 16:34:00,433.43,Escalated,AGT-153,Pharmacy
CALL-000463,Cloud_Modern_Connect,2025-02-09T16:14:00,239.23,Resolved,AGT-776,Pharmacy
CALL-000464,Legacy_Avaya,05/01/2025 20:37:00,454.69,Dropped,AGT-774,Benefits
CALL-000465,Cloud_Modern_Connect,2025-06-29T00:43:00,94.13,,AGT-287,Pharmacy
CALL-000466,Cloud_Modern_Connect,2025-10-15T04:03:00,101.17,Resolved,AGT-564,General Inquiry
CALL-000467,Legacy_Oracle,07/04/2025 17:30:00,387.68,Resolved,AGT-274,Pharmacy
CALL-000468,Legacy_Avaya,10/21/2025 23:32:00,232.79,Resolved,AGT-600,Benefits
CALL-000469,Cloud_Modern_Connect,2025-12-21T11:50:00,31.45,Resolved,AGT-583,Benefits
CALL-000470,Cloud_Modern_Connect,2025-05-09T05:06:00,23.96,Dropped,AGT-324,Mental Health
CALL-000471,Cloud_Modern_Connect,2025-07-09T21:32:00,20.19,Resolved,AGT-709,Pharmacy
CALL-000472,Legacy_Avaya,02/04/2025 01:47:00,128.92,,AGT-492,Mental Health
CALL-000473,Cloud_Modern_Connect,2025-12-15T20:47:00,48.57,Resolved,AGT-899,General Inquiry
CALL-000474,Cloud_Modern_Connect,2025-04-28T17:30:00,172.1,Escalated,AGT-606,Benefits
CALL-000475,Legacy_Avaya,09/22/2025 07:16:00,363.63,Dropped,AGT-962,General Inquiry
CALL-000476,Cloud_Modern_Connect,2025-05-17T09:36:00,259.3,Dropped,AGT-315,Pharmacy
CALL-000477,Legacy_Avaya,01/14/2025 04:30:00,130.31,Resolved,AGT-893,Benefits
CALL-000478,Cloud_Modern_Connect,2025-07-06T04:03:00,17.93,Resolved,AGT-221,Benefits
CALL-000479,Cloud_Modern_Connect,2025-06-25T21:57:00,53.99,Escalated,AGT-309,Pharmacy
CALL-000480,Cloud_Modern_Connect,2025-10-31T19:10:00,25.28,Escalated,AGT-851,Mental Health
CALL-000481,Cloud_Modern_Connect,2025-03-17T00:42:00,80.73,Resolved,AGT-780,General Inquiry
CALL-000482,Cloud_Modern_Connect,2025-06-07T17:35:00,102.42,Resolved,AGT-373,Mental Health
CALL-000483,Legacy_Oracle,09/25/2025 23:33:00,411.17,,AGT-359,General Inquiry
CALL-000484,Cloud_Modern_Connect,2025-06-30T17:00:00,156.49,,AGT-344,General Inquiry
CALL-000485,Cloud_Modern_Connect,2025-05-31T03:24:00,135.02,Resolved,AGT-526,Mental Health
CALL-000486,Cloud_Modern_Connect,2025-12-14T01:57:00,146.8,Escalated,AGT-647,Benefits
CALL-000487,Legacy_Avaya,07/15/2025 17:34:00,417.18,Resolved,AGT-863,General Inquiry
CALL-000488,Cloud_Modern_Connect,2025-10-31T05:59:00,59.94,Resolved,AGT-975,Benefits
CALL-000489,Legacy_Oracle,02/17/2025 10:43:00,244.44,Resolved,AGT-766,Pharmacy
CALL-000490,Cloud_Modern_Connect,2025-03-16T08:56:00,171.26,Resolved,AGT-503,Benefits
CALL-000491,Legacy_Oracle,09/13/2025 17:06:00,575.46,Resolved,AGT-817,Benefits
CALL-000492,Cloud_Modern_Connect,2025-03-16T00:51:00,230.72,Escalated,AGT-868,Pharmacy
CALL-000493,Cloud_Modern_Connect,2025-01-21T21:39:00,12.9,Resolved,AGT-814,Benefits
CALL-000494,Legacy_Oracle,03/05/2025 10:08:00,187.61,Dropped,AGT-848,Benefits
CALL-000495,Cloud_Modern_Connect,2025-08-25T13:56:00,143.14,Resolved,AGT-982,Mental Health
CALL-000496,Legacy_Oracle,06/03/2025 02:22:00,551.88,Escalated,AGT-744,Benefits
CALL-000497,Cloud_Modern_Connect,2025-02-21T19:21:00,298.27,Resolved,AGT-208,Benefits
CALL-000498,Legacy_Avaya,05/01/2025 10:23:00,265.78,Dropped,AGT-593,Benefits
CALL-000499,Legacy_Avaya,08/15/2025 00:57:00,570.39,Resolved,AGT-806,Mental Health
CALL-000500,Cloud_Modern_Connect,2025-04-11T22:22:00,229.51,Resolved,AGT-934,Pharmacy
CALL-000501,Cloud_Modern_Connect,2025-04-06T14:46:00,37.86,Resolved,AGT-976,Benefits
CALL-000502,Legacy_Avaya,07/27/2025 18:28:00,482.77,Resolved,AGT-860,General Inquiry
CALL-000503,Cloud_Modern_Connect,2025-12-27T07:03:00,53.37,Resolved,AGT-790,Pharmacy
CALL-000504,Cloud_Modern_Connect,2025-05-26T00:59:00,39.84,Escalated,AGT-519,Mental Health
CALL-000505,Legacy_Avaya,04/17/2025 14:04:00,311.31,Resolved,AGT-801,Benefits
CALL-000506,Cloud_Modern_Connect,2025-12-02T01:28:00,173.78,,AGT-603,Pharmacy
CALL-000507,Legacy_Avaya,07/03/2025 22:12:00,174.8,Resolved,AGT-898,Pharmacy
CALL-000508,Cloud_Modern_Connect,2025-09-11T11:06:00,81.75,Resolved,AGT-750,General Inquiry
CALL-000509,Legacy_Oracle,08/25/2025 21:02:00,457.21,Escalated,AGT-201,Benefits
CALL-000510,Cloud_Modern_Connect,2025-10-30T17:28:00,32.66,Resolved,AGT-297,Benefits
CALL-000511,Legacy_Oracle,12/20/2025 20:45:00,272.3,Resolved,AGT-780,Benefits
CALL-000512,Legacy_Oracle,02/13/2025 01:41:00,267.81,,AGT-614,Benefits
CALL-000513,Cloud_Modern_Connect,2025-01-18T19:55:00,86.62,Resolved,AGT-291,Benefits
CALL-000514,Legacy_Avaya,08/23/2025 06:49:00,181.52,Escalated,AGT-227,General Inquiry
CALL-000515,Legacy_Avaya,05/20/2025 23:14:00,491.09,Resolved,AGT-177,Pharmacy
CALL-000516,Cloud_Modern_Connect,2025-02-18T19:45:00,22.49,Escalated,AGT-988,Benefits
CALL-000517,Cloud_Modern_Connect,2025-09-16T08:47:00,74.82,Resolved,AGT-931,Pharmacy
CALL-000518,Cloud_Modern_Connect,2025-07-26T17:15:00,136.24,Resolved,AGT-527,Mental Health
CALL-000519,Legacy_Avaya,01/14/2025 12:37:00,436.35,Escalated,AGT-618,Pharmacy
CALL-000520,Cloud_Modern_Connect,2025-10-09T07:45:00,78.32,Dropped,AGT-309,General Inquiry
CALL-000521,Cloud_Modern_Connect,2025-08-21T14:51:00,31.89,Dropped,AGT-616,Benefits
CALL-000522,Cloud_Modern_Connect,2025-04-18T10:12:00,69.97,Escalated,AGT-417,Pharmacy
CALL-000523,Legacy_Avaya,06/01/2025 06:13:00,266.23,Resolved,AGT-658,Mental Health
CALL-000524,Cloud_Modern_Connect,2025-10-03T16:21:00,62.65,Escalated,AGT-576,General Inquiry
CALL-000525,Cloud_Modern_Connect,2025-06-24T18:31:00,128.72,Resolved,AGT-668,General Inquiry
CALL-000526,Legacy_Oracle,06/09/2025 10:17:00,189.68,,AGT-424,General Inquiry
CALL-000527,Legacy_Avaya,10/02/2025 10:44:00,194.91,Resolved,AGT-830,Benefits
CALL-000528,Legacy_Avaya,12/13/2025 07:22:00,402.74,Resolved,AGT-902,General Inquiry
